7.86451 2.94919 -3.93921
7.86451 3.93226 -3.91559
7.86451 4.91532 -3.89039
7.86451 5.89838 -3.86953
7.86451 6.88145 -3.8513
7.86451 7.86451 -3.85139
7.86451 8.84758 -3.85157
7.86451 9.83064 -3.86986
7.86451 10.8137 -3.90014
7.86451 11.7968 -3.92873
7.86451 12.7798 -3.94962
7.86451 13.7629 -3.94372
7.86451 14.746 -3.93231
8.84758 0 -4.00826
8.84758 0.983064 -4.00723
8.84758 1.96613 -4.01217
8.84758 2.94919 -4.01594
8.84758 3.93226 -4.00101
8.84758 4.91532 -3.99038
8.84758 5.89838 -3.98553
8.84758 6.88145 -3.98328
8.84758 7.86451 -3.98571
8.84758 8.84758 -3.97399
8.84758 9.83064 -3.98176
8.84758 10.8137 -3.99715
8.84758 11.7968 -4.0167
8.84758 12.7798 -4.02742
8.84758 13.7629 -4.02971
8.84758 14.746 -4.01525
9.83064 0 -4.07559
9.83064 0.983064 -4.0732
9.83064 1.96613 -4.07872
9.83064 2.94919 -4.08019
9.83064 3.93226 -4.07579
9.83064 4.91532 -4.07261
9.83064 5.89838 -4.0691
9.83064 6.88145 -4.06665
9.83064 7.86451 -4.06329
9.83064 8.84758 -4.06204
9.83064 9.83064 -4.07021
9.83064 10.8137 -4.08408
9.83064 11.7968 -4.09783
9.83064 12.7798 -4.09416
9.83064 13.7629 -4.09484
9.83064 14.746 -4.08506
10.8137 0 -4.12819
10.8137 0.983064 -4.12859
10.8137 1.96613 -4.13673
10.8137 2.94919 -4.13539
10.8137 3.93226 -4.13407
10.8137 4.91532 -4.13257
10.8137 5.89838 -4.13509
10.8137 6.88145 -4.1362
10.8137 7.86451 -4.13396
10.8137 8.84758 -4.13535
10.8137 9.83064 -4.13726
10.8137 10.8137 -4.14488
10.8137 11.7968 -4.15919
10.8137 12.7798 -4.1474
10.8137 13.7629 -4.1416
10.8137 14.746 -4.13384
11.7968 0 -4.17223
11.7968 0.983064 -4.17308
11.7968 1.96613 -4.17804
11.7968 2.94919 -4.17983
11.7968 3.93226 -4.18423
11.7968 4.91532 -4.18318
11.7968 5.89838 -4.18518
11.7968 6.88145 -4.18804
11.7968 7.86451 -4.18906
11.7968 8.84758 -4.19067
11.7968 9.83064 -4.1896
11.7968 10.8137 -4.19094
11.7968 11.7968 -4.19705
11.7968 12.7798 -4.18873
11.7968 13.7629 -4.17613
11.7968 14.746 -4.17015
12.7798 0 -4.19762
12.7798 0.983064 -4.19806
12.7798 1.96613 -4.20117
12.7798 2.94919 -4.20605
12.7798 3.93226 -4.21288
12.7798 4.91532 -4.2195
12.7798 5.89838 -4.22384
12.7798 6.88145 -4.23241
12.7798 7.86451 -4.23684
12.7798 8.84758 -4.23503
12.7798 9.83064 -4.22947
12.7798 10.8137 -4.22738
12.7798 11.7968 -4.22459
12.7798 12.7798 -4.21522
12.7798 13.7629 -4.20403
12.7798 14.746 -4.19841
13.7629 0 -4.22177
13.7629 0.983064 -4.21897
13.7629 1.96613 -4.21997
13.7629 2.94919 -4.22706
13.7629 3.93226 -4.23705
13.7629 4.91532 -4.2474
13.7629 5.89838 -4.25565
13.7629 6.88145 -4.26604
13.7629 7.86451 -4.26965
13.7629 8.84758 -4.26517
13.7629 9.83064 -4.2607
13.7629 10.8137 -4.25461
13.7629 11.7968 -4.24483
13.7629 12.7798 -4.23372
13.7629 13.7629 -4.22637
13.7629 14.746 -4.22184
14.746 0 -4.23182
14.746 0.983064 -4.23288
14.746 1.96613 -4.23268
14.746 2.94919 -4.23941
14.746 3.93226 -4.24988
14.746 4.91532 -4.26117
14.746 5.89838 -4.26953
14.746 6.88145 -4.27331
14.746 7.86451 -4.27398
14.746 8.84758 -4.27444
14.746 9.83064 -4.27375
14.746 10.8137 -4.26391
14.746 11.7968 -4.25565
14.746 12.7798 -4.24744
14.746 13.7629 -4.23985
14.746 14.746 -4.23272
15.729 0 -4.23374
15.729 0.983064 -4.2353
15.729 1.96613 -4.23664
15.729 2.94919 -4.24334
15.729 3.93226 -4.25318
15.729 4.91532 -4.26309
15.729 5.89838 -4.26726
15.729 6.88145 -4.27001
15.729 7.86451 -4.27482
15.729 8.84758 -4.27371
15.729 9.83064 -4.27318
15.729 10.8137 -4.2679
15.729 11.7968 -4.26168
15.729 12.7798 -4.25158
15.729 13.7629 -4.24178
15.729 14.746 -4.23494
16.7121 0 -4.23202
16.7121 0.983064 -4.23122
16.7121 1.96613 -4.23341
16.7121 2.94919 -4.24191
16.7121 3.93226 -4.25236
16.7121 4.91532 -4.25875
16.7121 5.89838 -4.26076
16.7121 6.88145 -4.2626
16.7121 7.86451 -4.26824
16.7121 8.84758 -4.26789
16.7121 9.83064 -4.26792
16.7121 10.8137 -4.26384
16.7121 11.7968 -4.26231
16.7121 12.7798 -4.24756
16.7121 13.7629 -4.23719
16.7121 14.746 -4.23152
17.6952 0 -4.2201
17.6952 0.983064 -4.22047
17.6952 1.96613 -4.22389
17.6952 2.94919 -4.23218
17.6952 3.93226 -4.24191
17.6952 4.91532 -4.24297
17.6952 5.89838 -4.24517
17.6952 6.88145 -4.24969
17.6952 7.86451 -4.25206
17.6952 8.84758 -4.25376
17.6952 9.83064 -4.25406
17.6952 10.8137 -4.252
17.6952 11.7968 -4.25111
17.6952 12.7798 -4.23916
17.6952 13.7629 -4.2279
17.6952 14.746 -4.22191
18.6782 0 -4.206
18.6782 0.983064 -4.20668
18.6782 1.96613 -4.20948
18.6782 2.94919 -4.21439
18.6782 3.93226 -4.22051
18.6782 4.91532 -4.22607
18.6782 5.89838 -4.22726
18.6782 6.88145 -4.23242
18.6782 7.86451 -4.23536
18.6782 8.84758 -4.24042
18.6782 9.83064 -4.24165
18.6782 10.8137 -4.23666
18.6782 11.7968 -4.22945
18.6782 12.7798 -4.22089
18.6782 13.7629 -4.21335
18.6782 14.746 -4.20813
19.6613 0 -4.18911
19.6613 0.983064 -4.19075
19.6613 1.96613 -4.19297
19.6613 2.94919 -4.19477
19.6613 3.93226 -4.19754
19.6613 4.91532 -4.20178
19.6613 5.89838 -4.20465
19.6613 6.88145 -4.21011
19.6613 7.86451 -4.21477
19.6613 8.84758 -4.22008
19.6613 9.83064 -4.22538
19.6613 10.8137 -4.21911
19.6613 11.7968 -4.20907
19.6613 12.7798 -4.2015
19.6613 13.7629 -4.19648
19.6613 14.746 -4.19124
20.6443 0 -4.16845
20.6443 0.983064 -4.17422
20.6443 1.96613 -4.1769
20.6443 2.94919 -4.17418
20.6443 3.93226 -4.17309
20.6443 4.91532 -4.17521
20.6443 5.89838 -4.17923
20.6443 6.88145 -4.18416
20.6443 7.86451 -4.18867
20.6443 8.84758 -4.19326
20.6443 9.83064 -4.19707
20.6443 10.8137 -4.19518
20.6443 11.7968 -4.18622
20.6443 12.7798 -4.17956
20.6443 13.7629 -4.17511
20.6443 14.746 -4.16974
21.6274 0 -4.14071
21.6274 0.983064 -4.14491
21.6274 1.96613 -4.14613
21.6274 2.94919 -4.14606
21.6274 3.93226 -4.14545
21.6274 4.91532 -4.14672
21.6274 5.89838 -4.15292
21.6274 6.88145 -4.15512
21.6274 7.86451 -4.15877
21.6274 8.84758 -4.16212
21.6274 9.83064 -4.16371
21.6274 10.8137 -4.16287
21.6274 11.7968 -4.16108
21.6274 12.7798 -4.1554
21.6274 13.7629 -4.14698
21.6274 14.746 -4.14172
22.6105 0 -4.10775
22.6105 0.983064 -4.10924
22.6105 1.96613 -4.10871
22.6105 2.94919 -4.10916
22.6105 3.93226 -4.11087
22.6105 4.91532 -4.11331
22.6105 5.89838 -4.11984
22.6105 6.88145 -4.12428
22.6105 7.86451 -4.12918
22.6105 8.84758 -4.13273
22.6105 9.83064 -4.13276
22.6105 10.8137 -4.13087
22.6105 11.7968 -4.12803
22.6105 12.7798 -4.12439
22.6105 13.7629 -4.11569
22.6105 14.746 -4.10946
23.5935 0 -4.07044
23.5935 0.983064 -4.07184
23.5935 1.96613 -4.06895
23.5935 2.94919 -4.06788
23.5935 3.93226 -4.07045
23.5935 4.91532 -4.07581
23.5935 5.89838 -4.08379
23.5935 6.88145 -4.09281
23.5935 7.86451 -4.10096
23.5935 8.84758 -4.10685
23.5935 9.83064 -4.10375
23.5935 10.8137 -4.09983
23.5935 11.7968 -4.0945
23.5935 12.7798 -4.08842
23.5935 13.7629 -4.08191
23.5935 14.746 -4.07269
24.5766 0 -4.0243
24.5766 0.983064 -4.02288
24.5766 1.96613 -4.02197
24.5766 2.94919 -4.02297
24.5766 3.93226 -4.02726
24.5766 4.91532 -4.03567
24.5766 5.89838 -4.04656
24.5766 6.88145 -4.06132
24.5766 7.86451 -4.07112
24.5766 8.84758 -4.07537
24.5766 9.83064 -4.0718
24.5766 10.8137 -4.0671
24.5766 11.7968 -4.06173
24.5766 12.7798 -4.05205
24.5766 13.7629 -4.03908
24.5766 14.746 -4.02896
25.5597 0 -3.97491
25.5597 0.983064 -3.9734
25.5597 1.96613 -3.97308
25.5597 2.94919 -3.97478
25.5597 3.93226 -3.97994
25.5597 4.91532 -3.98967
25.5597 5.89838 -4.00082
25.5597 6.88145 -4.01287
25.5597 7.86451 -4.02329
25.5597 8.84758 -4.03054
25.5597 9.83064 -4.02641
25.5597 10.8137 -4.01924
25.5597 11.7968 -4.01738
25.5597 12.7798 -4.00461
25.5597 13.7629 -3.98989
25.5597 14.746 -3.97976
26.5427 0 -3.92218
26.5427 0.983064 -3.92274
26.5427 1.96613 -3.92217
26.5427 2.94919 -3.92311
26.5427 3.93226 -3.92806
26.5427 4.91532 -3.93652
26.5427 5.89838 -3.9476
26.5427 6.88145 -3.95925
26.5427 7.86451 -3.96847
26.5427 8.84758 -3.97617
26.5427 9.83064 -3.97129
26.5427 10.8137 -3.9627
26.5427 11.7968 -3.96037
26.5427 12.7798 -3.94641
26.5427 13.7629 -3.93358
26.5427 14.746 -3.92528
27.5258 0 -3.86405
27.5258 0.983064 -3.86633
27.5258 1.96613 -3.86683
27.5258 2.94919 -3.86743
27.5258 3.93226 -3.87265
27.5258 4.91532 -3.88077
27.5258 5.89838 -3.89052
27.5258 6.88145 -3.90127
27.5258 7.86451 -3.91162
27.5258 8.84758 -3.91455
27.5258 9.83064 -3.9068
27.5258 10.8137 -3.89792
27.5258 11.7968 -3.89159
27.5258 12.7798 -3.88076
27.5258 13.7629 -3.87148
27.5258 14.746 -3.86558
28.5089 0 -3.79994
28.5089 0.983064 -3.80096
28.5089 1.96613 -3.80315
28.5089 2.94919 -3.80715
28.5089 3.93226 -3.81435
28.5089 4.91532 -3.8234
28.5089 5.89838 -3.83243
28.5089 6.88145 -3.8437
28.5089 7.86451 -3.84638
28.5089 8.84758 -3.84668
28.5089 9.83064 -3.84272
28.5089 10.8137 -3.8306
28.5089 11.7968 -3.8216
28.5089 12.7798 -3.81304
28.5089 13.7629 -3.80601
28.5089 14.746 -3.80149
29.4919 0 -3.73327
29.4919 0.983064 -3.73443
29.4919 1.96613 -3.73766
29.4919 2.94919 -3.74365
29.4919 3.93226 -3.7539
29.4919 4.91532 -3.76539
29.4919 5.89838 -3.7709
29.4919 6.88145 -3.78178
29.4919 7.86451 -3.78098
29.4919 8.84758 -3.77648
29.4919 9.83064 -3.77139
29.4919 10.8137 -3.76001
29.4919 11.7968 -3.75119
29.4919 12.7798 -3.74378
29.4919 13.7629 -3.73803
29.4919 14.746 -3.73443
30.475 0 -3.66427
30.475 0.983064 -3.66582
30.475 1.96613 -3.66942
30.475 2.94919 -3.67588
30.475 3.93226 -3.68674
30.475 4.91532 -3.70142
30.475 5.89838 -3.70217
30.475 6.88145 -3.70632
30.475 7.86451 -3.7114
30.475 8.84758 -3.70336
30.475 9.83064 -3.6952
30.475 10.8137 -3.6868
30.475 11.7968 -3.67937
30.475 12.7798 -3.67285
30.475 13.7629 -3.66789
30.475 14.746 -3.66495
31.458 0 -3.59303
31.458 0.983064 -3.59515
31.458 1.96613 -3.59834
31.458 2.94919 -3.60369
31.458 3.93226 -3.61207
31.458 4.91532 -3.62321
31.458 5.89838 -3.62744
31.458 6.88145 -3.62932
31.458 7.86451 -3.63081
31.458 8.84758 -3.62618
31.458 9.83064 -3.61924
31.458 10.8137 -3.61262
31.458 11.7968 -3.60663
31.458 12.7798 -3.60037
31.458 13.7629 -3.59573
31.458 14.746 -3.59321
32.4411 0 -3.51952
32.4411 0.983064 -3.52339
32.4411 1.96613 -3.52512
32.4411 2.94919 -3.52845
32.4411 3.93226 -3.53465
32.4411 4.91532 -3.54303
32.4411 5.89838 -3.55138
32.4411 6.88145 -3.55272
32.4411 7.86451 -3.55382
32.4411 8.84758 -3.55006
32.4411 9.83064 -3.54297
32.4411 10.8137 -3.53781
32.4411 11.7968 -3.53415
32.4411 12.7798 -3.52628
32.4411 13.7629 -3.52144
32.4411 14.746 -3.51913
33.4242 0 -3.44252
33.4242 0.983064 -3.44558
33.4242 1.96613 -3.44767
33.4242 2.94919 -3.45036
33.4242 3.93226 -3.45504
33.4242 4.91532 -3.46141
33.4242 5.89838 -3.46853
33.4242 6.88145 -3.47305
33.4242 7.86451 -3.47479
33.4242 8.84758 -3.47252
33.4242 9.83064 -3.46478
33.4242 10.8137 -3.45867
33.4242 11.7968 -3.45446
33.4242 12.7798 -3.44915
33.4242 13.7629 -3.44464
33.4242 14.746 -3.44234
34.4072 0 -3.36263
34.4072 0.983064 -3.36457
34.4072 1.96613 -3.36827
34.4072 2.94919 -3.37026
34.4072 3.93226 -3.37374
34.4072 4.91532 -3.37883
34.4072 5.89838 -3.38374
34.4072 6.88145 -3.38681
34.4072 7.86451 -3.39085
34.4072 8.84758 -3.38916
34.4072 9.83064 -3.38429
34.4072 10.8137 -3.37722
34.4072 11.7968 -3.37418
34.4072 12.7798 -3.37121
34.4072 13.7629 -3.36564
34.4072 14.746 -3.36306
35.3903 0 -3.28036
35.3903 0.983064 -3.28181
35.3903 1.96613 -3.28683
35.3903 2.94919 -3.28814
35.3903 3.93226 -3.29083
35.3903 4.91532 -3.29514
35.3903 5.89838 -3.29866
35.3903 6.88145 -3.2996
35.3903 7.86451 -3.30437
35.3903 8.84758 -3.29995
35.3903 9.83064 -3.2954
35.3903 10.8137 -3.29173
35.3903 11.7968 -3.2893
35.3903 12.7798 -3.28721
35.3903 13.7629 -3.28366
35.3903 14.746 -3.28163
36.3734 0 -3.19538
36.3734 0.983064 -3.19548
36.3734 1.96613 -3.19855
36.3734 2.94919 -3.20312
36.3734 3.93226 -3.20631
36.3734 4.91532 -3.20734
36.3734 5.89838 -3.20812
36.3734 6.88145 -3.20858
36.3734 7.86451 -3.20916
36.3734 8.84758 -3.20744
36.3734 9.83064 -3.20565
36.3734 10.8137 -3.205
36.3734 11.7968 -3.20301
36.3734 12.7798 -3.20259
36.3734 13.7629 -3.20015
36.3734 14.746 -3.19943
37.3564 0 -3.10625
37.3564 0.983064 -3.10619
37.3564 1.96613 -3.10878
37.3564 2.94919 -3.1142
37.3564 3.93226 -3.11998
37.3564 4.91532 -3.11979
37.3564 5.89838 -3.11792
37.3564 6.88145 -3.11742
37.3564 7.86451 -3.11627
37.3564 8.84758 -3.11499
37.3564 9.83064 -3.11475
37.3564 10.8137 -3.11737
37.3564 11.7968 -3.11466
37.3564 12.7798 -3.11486
37.3564 13.7629 -3.11332
37.3564 14.746 -3.10986
38.3395 0 -3.01358
38.3395 0.983064 -3.01425
38.3395 1.96613 -3.01616
38.3395 2.94919 -3.02086
38.3395 3.93226 -3.0286
38.3395 4.91532 -3.02983
38.3395 5.89838 -3.02635
38.3395 6.88145 -3.0269
38.3395 7.86451 -3.02351
38.3395 8.84758 -3.02149
38.3395 9.83064 -3.02098
38.3395 10.8137 -3.02384
38.3395 11.7968 -3.02102
38.3395 12.7798 -3.01979
38.3395 13.7629 -3.01876
38.3395 14.746 -3.01523
39.3226 0 -2.91859
39.3226 0.983064 -2.92106
39.3226 1.96613 -2.92074
39.3226 2.94919 -2.9245
39.3226 3.93226 -2.9314
39.3226 4.91532 -2.93395
39.3226 5.89838 -2.93074
39.3226 6.88145 -2.93125
39.3226 7.86451 -2.92938
39.3226 8.84758 -2.92649
39.3226 9.83064 -2.92385
39.3226 10.8137 -2.92437
39.3226 11.7968 -2.92344
39.3226 12.7798 -2.92219
39.3226 13.7629 -2.91969
39.3226 14.746 -2.91807
40.3056 0 -2.81817
40.3056 0.983064 -2.81978
40.3056 1.96613 -2.82123
40.3056 2.94919 -2.82498
40.3056 3.93226 -2.83055
40.3056 4.91532 -2.83429
40.3056 5.89838 -2.83116
40.3056 6.88145 -2.83073
40.3056 7.86451 -2.82839
40.3056 8.84758 -2.82504
40.3056 9.83064 -2.82356
40.3056 10.8137 -2.82202
40.3056 11.7968 -2.82042
40.3056 12.7798 -2.81954
40.3056 13.7629 -2.81973
40.3056 14.746 -2.81877
41.2887 0 -2.71507
41.2887 0.983064 -2.71715
41.2887 1.96613 -2.71944
41.2887 2.94919 -2.72365
41.2887 3.93226 -2.73152
41.2887 4.91532 -2.72976
41.2887 5.89838 -2.72806
41.2887 6.88145 -2.7249
41.2887 7.86451 -2.72221
41.2887 8.84758 -2.72071
41.2887 9.83064 -2.72334
41.2887 10.8137 -2.71973
41.2887 11.7968 -2.71667
41.2887 12.7798 -2.71581
41.2887 13.7629 -2.71639
41.2887 14.746 -2.71565
42.2718 0 -2.60931
42.2718 0.983064 -2.61308
42.2718 1.96613 -2.61496
42.2718 2.94919 -2.61755
42.2718 3.93226 -2.6229
42.2718 4.91532 -2.62238
42.2718 5.89838 -2.62139
42.2718 6.88145 -2.61612
42.2718 7.86451 -2.6131
42.2718 8.84758 -2.61227
42.2718 9.83064 -2.61488
42.2718 10.8137 -2.61215
42.2718 11.7968 -2.61072
42.2718 12.7798 -2.61065
42.2718 13.7629 -2.60961
42.2718 14.746 -2.60876
43.2548 0 -2.5003
43.2548 0.983064 -2.50197
43.2548 1.96613 -2.50436
43.2548 2.94919 -2.50784
43.2548 3.93226 -2.51108
43.2548 4.91532 -2.51291
43.2548 5.89838 -2.50908
43.2548 6.88145 -2.50509
43.2548 7.86451 -2.50182
43.2548 8.84758 -2.50036
43.2548 9.83064 -2.50065
43.2548 10.8137 -2.50091
43.2548 11.7968 -2.50342
43.2548 12.7798 -2.50645
43.2548 13.7629 -2.50264
43.2548 14.746 -2.50048
44.2379 0 -2.38946
44.2379 0.983064 -2.39013
44.2379 1.96613 -2.39264
44.2379 2.94919 -2.39838
44.2379 3.93226 -2.39724
44.2379 4.91532 -2.39769
44.2379 5.89838 -2.39691
44.2379 6.88145 -2.39334
44.2379 7.86451 -2.38874
44.2379 8.84758 -2.38671
44.2379 9.83064 -2.38644
44.2379 10.8137 -2.3874
44.2379 11.7968 -2.39015
44.2379 12.7798 -2.3929
44.2379 13.7629 -2.39156
44.2379 14.746 -2.39022
45.2209 0 -2.27718
45.2209 0.983064 -2.27644
45.2209 1.96613 -2.27753
45.2209 2.94919 -2.28012
45.2209 3.93226 -2.28179
45.2209 4.91532 -2.28369
45.2209 5.89838 -2.2802
45.2209 6.88145 -2.27658
45.2209 7.86451 -2.27308
45.2209 8.84758 -2.27129
45.2209 9.83064 -2.27101
45.2209 10.8137 -2.27211
45.2209 11.7968 -2.27463
45.2209 12.7798 -2.27785
45.2209 13.7629 -2.27974
45.2209 14.746 -2.27937
46.204 0 -2.16346
46.204 0.983064 -2.16094
46.204 1.96613 -2.1609
46.204 2.94919 -2.16229
46.204 3.93226 -2.16488
46.204 4.91532 -2.16844
46.204 5.89838 -2.16199
46.204 6.88145 -2.15837
46.204 7.86451 -2.15569
46.204 8.84758 -2.15436
46.204 9.83064 -2.15421
46.204 10.8137 -2.1554
46.204 11.7968 -2.1584
46.204 12.7798 -2.16413
46.204 13.7629 -2.17017
46.204 14.746 -2.17035
47.1871 0 -2.04538
47.1871 0.983064 -2.04294
47.1871 1.96613 -2.04284
47.1871 2.94919 -2.04327
47.1871 3.93226 -2.04369
47.1871 4.91532 -2.04363
47.1871 5.89838 -2.04095
47.1871 6.88145 -2.03921
47.1871 7.86451 -2.03698
47.1871 8.84758 -2.03622
47.1871 9.83064 -2.03609
47.1871 10.8137 -2.03686
47.1871 11.7968 -2.03946
47.1871 12.7798 -2.0441
47.1871 13.7629 -2.04916
47.1871 14.746 -2.05055
48.1701 0 -1.92456
48.1701 0.983064 -1.9226
48.1701 1.96613 -1.92426
48.1701 2.94919 -1.92399
48.1701 3.93226 -1.92249
48.1701 4.91532 -1.91977
48.1701 5.89838 -1.91897
48.1701 6.88145 -1.92055
48.1701 7.86451 -1.91679
48.1701 8.84758 -1.91747
48.1701 9.83064 -1.91706
48.1701 10.8137 -1.91648
48.1701 11.7968 -1.91849
48.1701 12.7798 -1.92268
48.1701 13.7629 -1.92867
48.1701 14.746 -1.93091
49.1532 0 -1.79935
49.1532 0.983064 -1.79841
49.1532 1.96613 -1.79966
49.1532 2.94919 -1.79714
49.1532 3.93226 -1.79548
49.1532 4.91532 -1.79397
49.1532 5.89838 -1.79316
49.1532 6.88145 -1.79311
49.1532 7.86451 -1.79216
49.1532 8.84758 -1.79306
49.1532 9.83064 -1.79333
49.1532 10.8137 -1.79351
49.1532 11.7968 -1.79534
49.1532 12.7798 -1.79945
49.1532 13.7629 -1.80155
49.1532 14.746 -1.80146
50.1363 0 -1.67298
50.1363 0.983064 -1.67179
50.1363 1.96613 -1.6709
50.1363 2.94919 -1.66942
50.1363 3.93226 -1.66831
50.1363 4.91532 -1.66749
50.1363 5.89838 -1.66652
50.1363 6.88145 -1.66587
50.1363 7.86451 -1.66568
50.1363 8.84758 -1.66654
50.1363 9.83064 -1.66771
50.1363 10.8137 -1.66888
50.1363 11.7968 -1.66992
50.1363 12.7798 -1.67301
50.1363 13.7629 -1.67365
50.1363 14.746 -1.67334
51.1193 0 -1.54743
51.1193 0.983064 -1.54486
51.1193 1.96613 -1.54274
51.1193 2.94919 -1.54133
51.1193 3.93226 -1.54084
51.1193 4.91532 -1.54117
51.1193 5.89838 -1.53954
51.1193 6.88145 -1.53817
51.1193 7.86451 -1.53815
51.1193 8.84758 -1.5397
51.1193 9.83064 -1.5421
51.1193 10.8137 -1.5444
51.1193 11.7968 -1.54243
51.1193 12.7798 -1.54299
51.1193 13.7629 -1.54395
51.1193 14.746 -1.54528
52.1024 0 -1.42298
52.1024 0.983064 -1.41708
52.1024 1.96613 -1.41385
52.1024 2.94919 -1.41233
52.1024 3.93226 -1.41256
52.1024 4.91532 -1.41679
52.1024 5.89838 -1.41232
52.1024 6.88145 -1.40912
52.1024 7.86451 -1.40907
52.1024 8.84758 -1.41199
52.1024 9.83064 -1.41483
52.1024 10.8137 -1.41418
52.1024 11.7968 -1.41242
52.1024 12.7798 -1.41257
52.1024 13.7629 -1.41388
52.1024 14.746 -1.41641
53.0855 0 -1.28511
53.0855 0.983064 -1.28382
53.0855 1.96613 -1.28327
53.0855 2.94919 -1.28158
53.0855 3.93226 -1.28029
53.0855 4.91532 -1.28193
53.0855 5.89838 -1.27909
53.0855 6.88145 -1.27692
53.0855 7.86451 -1.277
53.0855 8.84758 -1.27906
53.0855 9.83064 -1.28114
53.0855 10.8137 -1.28118
53.0855 11.7968 -1.28047
53.0855 12.7798 -1.281
53.0855 13.7629 -1.28259
53.0855 14.746 -1.28351
54.0685 0 -1.15012
54.0685 0.983064 -1.14984
54.0685 1.96613 -1.14981
54.0685 2.94919 -1.14758
54.0685 3.93226 -1.14508
54.0685 4.91532 -1.14453
54.0685 5.89838 -1.14344
54.0685 6.88145 -1.14245
54.0685 7.86451 -1.14298
54.0685 8.84758 -1.14544
54.0685 9.83064 -1.14833
54.0685 10.8137 -1.14893
54.0685 11.7968 -1.1473
54.0685 12.7798 -1.14837
54.0685 13.7629 -1.15198
54.0685 14.746 -1.14993
55.0516 0 -1.01562
55.0516 0.983064 -1.01561
55.0516 1.96613 -1.01302
55.0516 2.94919 -1.00988
55.0516 3.93226 -1.00794
