4.91532 5.89838 -0.0327285 0
4.91532 6.88145 -0.0345299 0
4.91532 7.86451 -0.0283479 0
4.91532 8.84758 -0.0180673 0
4.91532 9.83064 -0.0240797 0
4.91532 10.8137 -0.0548014 0
4.91532 11.7968 -0.0564276 0
4.91532 12.7798 -0.0431638 0
4.91532 13.7629 -0.042027 0
4.91532 14.746 -0.0310574 0
5.89838 0 -0.0144416 0
5.89838 0.983064 -0.0580381 0
5.89838 1.96613 -0.0385851 0
5.89838 2.94919 -0.0427406 0
5.89838 3.93226 -0.0320619 0
5.89838 4.91532 -0.0223474 0
5.89838 5.89838 -0.0484231 0
5.89838 6.88145 -0.0384103 0
5.89838 7.86451 -0.0312215 0
5.89838 8.84758 -0.0351548 0
5.89838 9.83064 -0.0248511 0
5.89838 10.8137 -0.0467167 0
5.89838 11.7968 -0.028184 0
5.89838 12.7798 -0.0404727 0
5.89838 13.7629 -0.0185269 0
5.89838 14.746 -0.00740953 0
6.88145 0 -0.0153205 0
6.88145 0.983064 -0.0513391 0
6.88145 1.96613 -0.0271305 0
6.88145 2.94919 -0.0323738 0
6.88145 3.93226 -0.0229693 0
6.88145 4.91532 -0.0332844 0
6.88145 5.89838 -0.0226506 0
6.88145 6.88145 -0.0170957 0
6.88145 7.86451 -0.0536799 0
6.88145 8.84758 -0.0386412 0
6.88145 9.83064 -0.0418906 0
6.88145 10.8137 -0.0534032 0
6.88145 11.7968 -0.0268772 0
6.88145 12.7798 -0.0582438 0
6.88145 13.7629 -0.0186116 0
6.88145 14.746 -0.00882383 0
7.86451 0 -0.0103891 0
7.86451 0.983064 -0.01227 0
7.86451 1.96613 -0.0370196 0
7.86451 2.94919 -0.0449994 0
7.86451 3.93226 -0.0139431 0
7.86451 4.91532 -0.0315099 0
7.86451 5.89838 -0.0296565 0
7.86451 6.88145 -0.0181313 0
7.86451 7.86451 -0.0258492 0
7.86451 8.84758 -0.0139643 0
7.86451 9.83064 -0.0256369 0
7.86451 10.8137 -0.031747 0
7.86451 11.7968 -0.0300564 0
7.86451 12.7798 -0.0452004 0
7.86451 13.7629 -0.0445981 0
7.86451 14.746 -0.0118599 0
8.84758 0 -0.000219883 0
8.84758 0.983064 -0.0267888 0
8.84758 1.96613 -0.0161873 0
8.84758 2.94919 -0.00890121 0
8.84758 3.93226 -0.0135344 0
8.84758 4.91532 -0.0179546 0
8.84758 5.89838 -0.0087977 0
8.84758 6.88145 -0.0153264 0
8.84758 7.86451 -0.0231923 0
8.84758 8.84758 -0.0407084 0
8.84758 9.83064 -0.00823582 0
8.84758 10.8137 -0.00946422 0
8.84758 11.7968 -0.0382372 0
8.84758 12.7798 -0.0333688 0
8.84758 13.7629 -0.043794 0
8.84758 14.746 -0.0106049 0
9.83064 0 -0.00775464 0
9.83064 0.983064 -0.0244374 0
9.83064 1.96613 -0.00281186 0
9.83064 2.94919 -0.015207 0
9.83064 3.93226 -0.0169755 0
9.83064 4.91532 -0.0221078 0
9.83064 5.89838 -0.0157997 0
9.83064 6.88145 -0.0123501 0
9.83064 7.86451 -0.0144464 0
9.83064 8.84758 -0.0329277 0
9.83064 9.83064 -0.0164894 0
9.83064 10.8137 -0.0158192 0
9.83064 11.7968 -0.056856 0
9.83064 12.7798 -0.0694061 0
9.83064 13.7629 -0.0193136 0
9.83064 14.746 -0.0135735 0
10.8137 0 -0.00109858 0
10.8137 0.983064 -0.00172691 0
10.8137 1.96613 0 0
10.8137 2.94919 -0.00271915 0
10.8137 3.93226 -0.0278249 0
10.8137 4.91532 -0.0318144 0
10.8137 5.89838 -0.028512 0
10.8137 6.88145 -0.0174013 0
10.8137 7.86451 -0.0331084 0
10.8137 8.84758 -0.016991 0
10.8137 9.83064 -0.00963606 0
10.8137 10.8137 -0.00833162 0
10.8137 11.7968 -0.0162233 0
10.8137 12.7798 -0.0194098 0
10.8137 13.7629 -0.0156527 0
10.8137 14.746 -0.0251687 0
11.7968 0 0 0
11.7968 0.983064 -0.0045595 0
11.7968 1.96613 -0.00614377 0
11.7968 2.94919 -0.00768628 0
11.7968 3.93226 -0.0136382 0
11.7968 4.91532 -0.0133507 0
11.7968 5.89838 -0.00181832 0
11.7968 6.88145 -0.00872536 0
11.7968 7.86451 -0.0311908 0
11.7968 8.84758 -0.0208053 0
11.7968 9.83064 -0.0118521 0
11.7968 10.8137 0 0
11.7968 11.7968 -0.00288406 0
11.7968 12.7798 -0.0109416 0
11.7968 13.7629 -0.00425925 0
11.7968 14.746 -0.0287952 0
12.7798 0 0 0
12.7798 0.983064 -0.00264712 0
12.7798 1.96613 -0.00356691 0
12.7798 2.94919 -0.00457748 0
12.7798 3.93226 -0.00378274 0
12.7798 4.91532 -0.0147303 0
12.7798 5.89838 -0.00188994 0
12.7798 6.88145 -0.00317401 0
12.7798 7.86451 -0.00223002 0
12.7798 8.84758 -0.00415425 0
12.7798 9.83064 -0.000229355 0
12.7798 10.8137 -0.0113222 0
12.7798 11.7968 -0.00620005 0
12.7798 12.7798 -0.00729624 0
12.7798 13.7629 -0.000152444 0
12.7798 14.746 -0.00152217 0
13.7629 0 0 0
13.7629 0.983064 0 0
13.7629 1.96613 0 0
13.7629 2.94919 -0.008219 0
13.7629 3.93226 -0.0214202 0
13.7629 4.91532 -0.0173727 0
13.7629 5.89838 -0.0022079 0
13.7629 6.88145 -0.00690658 0
13.7629 7.86451 -0.00677342 0
13.7629 8.84758 -0.00517177 0
13.7629 9.83064 -0.00194611 0
13.7629 10.8137 -0.00507788 0
13.7629 11.7968 -0.0153262 0
13.7629 12.7798 -0.00737712 0
13.7629 13.7629 -0.0123081 0
13.7629 14.746 -0.000137427 0
14.746 0 0 0
14.746 0.983064 0 0
14.746 1.96613 0 0
14.746 2.94919 -8.03961e-05 0
14.746 3.93226 -0.0171259 0
14.746 4.91532 -0.0224749 0
14.746 5.89838 -0.0033715 0
14.746 6.88145 -0.000982765 0
14.746 7.86451 -0.0137678 0
14.746 8.84758 -0.00786987 0
14.746 9.83064 -0.00518594 0
14.746 10.8137 -0.00168676 0
14.746 11.7968 -0.0183931 0
14.746 12.7798 -0.0195863 0
14.746 13.7629 -0.0173301 0
14.746 14.746 -0.000137622 0
15.729 0 -0.000271476 0
15.729 0.983064 -0.000473534 0
15.729 1.96613 -0.00512376 0
15.729 2.94919 -0.00413402 0
15.729 3.93226 -0.00131098 0
15.729 4.91532 -0.00438215 0
15.729 5.89838 -0.000173656 0
15.729 6.88145 -0.00305777 0
15.729 7.86451 0 0
15.729 8.84758 -0.00800354 0
15.729 9.83064 -0.0253734 0
15.729 10.8137 -0.00857874 0
15.729 11.7968 -0.0308414 0
15.729 12.7798 -0.0010131 0
15.729 13.7629 -0.0102137 0
15.729 14.746 -0.00245771 0
16.7121 0 -0.0201065 0
16.7121 0.983064 -0.0263712 0
16.7121 1.96613 -0.0204411 0
16.7121 2.94919 -0.0141561 0
16.7121 3.93226 0 0
16.7121 4.91532 -0.0159043 0
16.7121 5.89838 -0.00182979 0
16.7121 6.88145 -0.0175668 0
16.7121 7.86451 -0.0109697 0
16.7121 8.84758 -0.0181491 0
16.7121 9.83064 -0.0189902 0
16.7121 10.8137 -0.0147593 0
16.7121 11.7968 -0.011701 0
16.7121 12.7798 -0.00467488 0
16.7121 13.7629 -0.00621158 0
16.7121 14.746 -0.000823513 0
17.6952 0 -0.00165518 0
17.6952 0.983064 -0.00339038 0
17.6952 1.96613 -0.00652402 0
17.6952 2.94919 -0.00717184 0
17.6952 3.93226 -0.0124517 0
17.6952 4.91532 -0.00105461 0
17.6952 5.89838 -0.00308746 0
17.6952 6.88145 -0.0179135 0
17.6952 7.86451 -0.0071767 0
17.6952 8.84758 -0.0135183 0
17.6952 9.83064 -0.0145585 0
17.6952 10.8137 -0.0164597 0
17.6952 11.7968 -0.0123912 0
17.6952 12.7798 -0.00592067 0
17.6952 13.7629 -0.00516239 0
17.6952 14.746 -7.54655e-05 0
18.6782 0 -0.000783148 0
18.6782 0.983064 -0.00318041 0
18.6782 1.96613 -0.00804515 0
18.6782 2.94919 -0.0194391 0
18.6782 3.93226 -0.0202116 0
18.6782 4.91532 -0.00292219 0
18.6782 5.89838 -0.00616393 0
18.6782 6.88145 -0.0188402 0
18.6782 7.86451 -0.0228364 0
18.6782 8.84758 -0.00695915 0
18.6782 9.83064 -0.000707518 0
18.6782 10.8137 -0.0110889 0
18.6782 11.7968 -0.00126914 0
18.6782 12.7798 -0.000183617 0
18.6782 13.7629 -0.0187344 0
18.6782 14.746 -0.000673167 0
19.6613 0 -0.00618682 0
19.6613 0.983064 -0.00882965 0
19.6613 1.96613 -6.62123e-05 0
19.6613 2.94919 -0.00719338 0
19.6613 3.93226 -0.00421731 0
19.6613 4.91532 -0.00169538 0
19.6613 5.89838 -0.00835288 0
19.6613 6.88145 -0.0104495 0
19.6613 7.86451 -0.00346727 0
19.6613 8.84758 -0.0138861 0
19.6613 9.83064 -0.0221057 0
19.6613 10.8137 -0.00845589 0
19.6613 11.7968 0 0
19.6613 12.7798 -0.000525707 0
19.6613 13.7629 -0.0120124 0
19.6613 14.746 0 0
20.6443 0 0 0
20.6443 0.983064 0 0
20.6443 1.96613 0 0
20.6443 2.94919 0 0
20.6443 3.93226 -0.00334607 0
20.6443 4.91532 -0.000549527 0
20.6443 5.89838 -0.00537252 0
20.6443 6.88145 -0.0240032 0
20.6443 7.86451 0 0
20.6443 8.84758 -0.00878467 0
20.6443 9.83064 -0.0155829 0
20.6443 10.8137 -0.00352078 0
20.6443 11.7968 -0.00026611 0
20.6443 12.7798 -0.0127767 0
20.6443 13.7629 0 0
20.6443 14.746 0 0
21.6274 0 0 0
21.6274 0.983064 0 0
21.6274 1.96613 0 0
21.6274 2.94919 -0.0041228 0
21.6274 3.93226 -0.0207052 0
21.6274 4.91532 -0.00201506 0
21.6274 5.89838 -0.0109157 0
21.6274 6.88145 -0.00502203 0
21.6274 7.86451 -0.0116974 0
21.6274 8.84758 -0.00105287 0
21.6274 9.83064 -0.0197311 0
21.6274 10.8137 -0.00620824 0
21.6274 11.7968 -7.90516e-05 0
21.6274 12.7798 -0.00444559 0
21.6274 13.7629 -0.00070259 0
21.6274 14.746 0 0
22.6105 0 0 0
22.6105 0.983064 0 0
22.6105 1.96613 0 0
22.6105 2.94919 -0.000989378 0
22.6105 3.93226 -0.00228469 0
22.6105 4.91532 -0.000251877 0
22.6105 5.89838 -0.00606736 0
22.6105 6.88145 -0.00538524 0
22.6105 7.86451 -0.0172606 0
22.6105 8.84758 -0.0025379 0
22.6105 9.83064 -0.00441291 0
22.6105 10.8137 -0.0166818 0
22.6105 11.7968 0 0
22.6105 12.7798 -0.00748038 0
22.6105 13.7629 -0.00808422 0
22.6105 14.746 0 0
23.5935 0 0 0
23.5935 0.983064 -0.0122226 0
23.5935 1.96613 -0.00821261 0
23.5935 2.94919 0 0
23.5935 3.93226 0 0
23.5935 4.91532 -0.00946709 0
23.5935 5.89838 -0.0133591 0
23.5935 6.88145 -0.00106928 0
23.5935 7.86451 -0.0103173 0
23.5935 8.84758 -0.0204225 0
23.5935 9.83064 -0.0168311 0
23.5935 10.8137 -0.00917242 0
23.5935 11.7968 0 0
23.5935 12.7798 0 0
23.5935 13.7629 -0.00102316 0
23.5935 14.746 -0.0142371 0
24.5766 0 0 0
24.5766 0.983064 -0.0212025 0
24.5766 1.96613 -0.00870535 0
24.5766 2.94919 0 0
24.5766 3.93226 0 0
24.5766 4.91532 -0.00693024 0
24.5766 5.89838 -0.00358243 0
24.5766 6.88145 -0.00348007 0
24.5766 7.86451 -0.00406223 0
24.5766 8.84758 -0.00755167 0
24.5766 9.83064 -0.0120656 0
24.5766 10.8137 -0.0103826 0
24.5766 11.7968 0 0
24.5766 12.7798 0 0
24.5766 13.7629 -0.00851355 0
24.5766 14.746 -0.0177604 0
25.5597 0 0 0
25.5597 0.983064 -0.000321718 0
25.5597 1.96613 -8.7147e-05 0
25.5597 2.94919 0 0
25.5597 3.93226 0 0
25.5597 4.91532 0 0
25.5597 5.89838 -0.0132517 0
25.5597 6.88145 -0.0117993 0
25.5597 7.86451 -0.0156298 0
25.5597 8.84758 -0.00919938 0
25.5597 9.83064 -0.00909515 0
25.5597 10.8137 0 0
25.5597 11.7968 0 0
25.5597 12.7798 -0.00626974 0
25.5597 13.7629 -0.00134306 0
25.5597 14.746 -0.00845949 0
26.5427 0 0 0
26.5427 0.983064 0 0
26.5427 1.96613 -6.49924e-05 0
26.5427 2.94919 -0.00131429 0
26.5427 3.93226 -0.00869314 0
26.5427 4.91532 -0.00245558 0
26.5427 5.89838 -0.00699725 0
26.5427 6.88145 -0.00823382 0
26.5427 7.86451 -0.0101578 0
26.5427 8.84758 -0.0162809 0
26.5427 9.83064 -0.0116789 0
26.5427 10.8137 0 0
26.5427 11.7968 0 0
26.5427 12.7798 -0.00920414 0
26.5427 13.7629 -0.000858568 0
26.5427 14.746 0 0
27.5258 0 0 0
27.5258 0.983064 0 0
27.5258 1.96613 -0.0010731 0
27.5258 2.94919 -0.0201848 0
27.5258 3.93226 -0.0154039 0
27.5258 4.91532 -0.00360008 0
27.5258 5.89838 -0.0137775 0
27.5258 6.88145 -0.00225792 0
27.5258 7.86451 -0.00976905 0
27.5258 8.84758 -0.0023528 0
27.5258 9.83064 0 0
27.5258 10.8137 -0.000183151 0
27.5258 11.7968 -0.00151697 0
27.5258 12.7798 -0.00411005 0
27.5258 13.7629 -0.00865043 0
27.5258 14.746 -0.00107969 0
28.5089 0 0 0
28.5089 0.983064 0 0
28.5089 1.96613 0 0
28.5089 2.94919 0 0
28.5089 3.93226 0 0
28.5089 4.91532 -0.00129866 0
28.5089 5.89838 -0.0117856 0
28.5089 6.88145 -0.00972317 0
28.5089 7.86451 -0.0111863 0
28.5089 8.84758 -0.000930776 0
28.5089 9.83064 0 0
28.5089 10.8137 -0.00833301 0
28.5089 11.7968 -0.0110349 0
28.5089 12.7798 -0.0086565 0
28.5089 13.7629 -0.00638967 0
28.5089 14.746 -0.000797516 0
29.4919 0 0 0
29.4919 0.983064 0 0
29.4919 1.96613 0 0
29.4919 2.94919 0 0
29.4919 3.93226 -3.84568e-06 0
29.4919 4.91532 -6.08356e-05 0
29.4919 5.89838 0 0
29.4919 6.88145 -0.00125028 0
29.4919 7.86451 -0.00129914 0
29.4919 8.84758 0 0
29.4919 9.83064 -0.00490315 0
29.4919 10.8137 -0.0110202 0
29.4919 11.7968 0 0
29.4919 12.7798 -0.00688026 0
29.4919 13.7629 -0.0102717 0
29.4919 14.746 0 0
30.475 0 -0.0102952 0
30.475 0.983064 -0.000582878 0
30.475 1.96613 0 0
30.475 2.94919 0 0
30.475 3.93226 -0.00202652 0
30.475 4.91532 -0.0220648 0
30.475 5.89838 0 0
30.475 6.88145 0 0
30.475 7.86451 -0.0134343 0
30.475 8.84758 -0.0020876 0
30.475 9.83064 -0.000306062 0
30.475 10.8137 -0.000687897 0
30.475 11.7968 0 0
30.475 12.7798 -0.0183274 0
30.475 13.7629 -0.0112359 0
30.475 14.746 0 0
31.458 0 -0.0065742 0
31.458 0.983064 -0.000723732 0
31.458 1.96613 -0.00782981 0
31.458 2.94919 -0.00181596 0
31.458 3.93226 -0.00136988 0
31.458 4.91532 -0.00830876 0
31.458 5.89838 0 0
31.458 6.88145 0 0
31.458 7.86451 -0.00120776 0
31.458 8.84758 -0.000187678 0
31.458 9.83064 0 0
31.458 10.8137 0 0
31.458 11.7968 0 0
31.458 12.7798 -0.00214965 0
31.458 13.7629 -0.00188711 0
31.458 14.746 0 0
32.4411 0 -0.0106808 0
32.4411 0.983064 -0.00497788 0
32.4411 1.96613 -0.00590256 0
32.4411 2.94919 -0.00136898 0
32.4411 3.93226 -0.00577199 0
32.4411 4.91532 -0.00848585 0
32.4411 5.89838 0 0
32.4411 6.88145 0 0
32.4411 7.86451 0 0
32.4411 8.84758 0 0
32.4411 9.83064 0 0
32.4411 10.8137 0 0
32.4411 11.7968 0 0
32.4411 12.7798 0 0
32.4411 13.7629 0 0
32.4411 14.746 0 0
33.4242 0 0 0
33.4242 0.983064 0 0
33.4242 1.96613 0 0
33.4242 2.94919 -0.011139 0
33.4242 3.93226 -0.00316707 0
33.4242 4.91532 -0.00158283 0
33.4242 5.89838 0 0
33.4242 6.88145 0 0
33.4242 7.86451 0 0
33.4242 8.84758 0 0
33.4242 9.83064 0 0
33.4242 10.8137 0 0
33.4242 11.7968 0 0
33.4242 12.7798 -0.00243015 0
33.4242 13.7629 -0.0071786 0
33.4242 14.746 0 0
34.4072 0 0 0
34.4072 0.983064 0 0
34.4072 1.96613 0 0
34.4072 2.94919 -0.00310515 0
34.4072 3.93226 -0.000582739 0
34.4072 4.91532 0 0
34.4072 5.89838 0 0
34.4072 6.88145 0 0
34.4072 7.86451 0 0
34.4072 8.84758 0 0
34.4072 9.83064 0 0
34.4072 10.8137 0 0
34.4072 11.7968 -0.00518014 0
34.4072 12.7798 -0.00813421 0
34.4072 13.7629 -0.00546015 0
34.4072 14.746 0 0
35.3903 0 0 0
35.3903 0.983064 0 0
35.3903 1.96613 0 0
35.3903 2.94919 0 0
35.3903 3.93226 0 0
35.3903 4.91532 0 0
35.3903 5.89838 0 0
35.3903 6.88145 0 0
35.3903 7.86451 0 0
35.3903 8.84758 -0.00338566 0
35.3903 9.83064 -0.00308944 0
35.3903 10.8137 0 0
35.3903 11.7968 -0.00495222 0
35.3903 12.7798 -0.0134223 0
35.3903 13.7629 -0.0176447 0
35.3903 14.746 -0.00917331 0
36.3734 0 0 0
36.3734 0.983064 0 0
36.3734 1.96613 0 0
36.3734 2.94919 0 0
36.3734 3.93226 0 0
36.3734 4.91532 0 0
36.3734 5.89838 0 0
36.3734 6.88145 0 0
36.3734 7.86451 0 0
36.3734 8.84758 -0.00545995 0
36.3734 9.83064 -0.00684146 0
36.3734 10.8137 -0.00372186 0
36.3734 11.7968 -0.000995691 0
36.3734 12.7798 -0.0103697 0
36.3734 13.7629 -0.00655659 0
36.3734 14.746 -0.00463921 0
37.3564 0 -0.00762756 0
37.3564 0.983064 -0.00182518 0
37.3564 1.96613 0 0
37.3564 2.94919 0 0
37.3564 3.93226 0 0
37.3564 4.91532 0 0
37.3564 5.89838 0 0
37.3564 6.88145 0 0
37.3564 7.86451 0 0
37.3564 8.84758 0 0
37.3564 9.83064 -0.0205037 0
37.3564 10.8137 -0.016386 0
37.3564 11.7968 0 0
37.3564 12.7798 -0.0101029 0
37.3564 13.7629 -0.0119426 0
37.3564 14.746 -0.000238591 0
38.3395 0 -0.00602326 0
38.3395 0.983064 -0.0014413 0
38.3395 1.96613 0 0
38.3395 2.94919 0 0
38.3395 3.93226 -0.0053772 0
38.3395 4.91532 -0.0103256 0
38.3395 5.89838 -0.0127093 0
38.3395 6.88145 0 0
38.3395 7.86451 0 0
38.3395 8.84758 0 0
38.3395 9.83064 -0.00549507 0
38.3395 10.8137 -0.00278608 0
38.3395 11.7968 0 0
38.3395 12.7798 0 0
38.3395 13.7629 0 0
38.3395 14.746 0 0
39.3226 0 0 0
39.3226 0.983064 0 0
39.3226 1.96613 -0.00238881 0
39.3226 2.94919 -0.00189561 0
39.3226 3.93226 -0.014076 0
39.3226 4.91532 -0.0195857 0
39.3226 5.89838 -0.00290433 0
39.3226 6.88145 0 0
39.3226 7.86451 0 0
39.3226 8.84758 0 0
39.3226 9.83064 0 0
39.3226 10.8137 0 0
39.3226 11.7968 0 0
39.3226 12.7798 0 0
39.3226 13.7629 0 0
39.3226 14.746 0 0
40.3056 0 0 0
40.3056 0.983064 0 0
40.3056 1.96613 -0.00704355 0
40.3056 2.94919 -0.00558933 0
40.3056 3.93226 -0.0140844 0
40.3056 4.91532 -0.00552396 0
40.3056 5.89838 0 0
40.3056 6.88145 0 0
40.3056 7.86451 0 0
40.3056 8.84758 0 0
40.3056 9.83064 0 0
40.3056 10.8137 0 0
40.3056 11.7968 0 0
40.3056 12.7798 0 0
40.3056 13.7629 0 0
40.3056 14.746 0 0
41.2887 0 0 0
41.2887 0.983064 0 0
41.2887 1.96613 0 0
41.2887 2.94919 0 0
41.2887 3.93226 -0.00961289 0
41.2887 4.91532 -0.00657594 0
41.2887 5.89838 0 0
41.2887 6.88145 0 0
41.2887 7.86451 0 0
41.2887 8.84758 0 0
41.2887 9.83064 -0.00337335 0
41.2887 10.8137 -0.00694834 0
41.2887 11.7968 -0.00845059 0
41.2887 12.7798 -0.000566992 0
41.2887 13.7629 0 0
41.2887 14.746 0 0
42.2718 0 0 0
42.2718 0.983064 0 0
42.2718 1.96613 0 0
42.2718 2.94919 0 0
42.2718 3.93226 -0.000432567 0
42.2718 4.91532 -0.000295908 0
42.2718 5.89838 0 0
42.2718 6.88145 -0.000682215 0
42.2718 7.86451 -0.0128977 0
42.2718 8.84758 -0.00338665 0
42.2718 9.83064 -0.00215559 0
42.2718 10.8137 -0.00444003 0
42.2718 11.7968 -0.00740302 0
42.2718 12.7798 -0.000496705 0
42.2718 13.7629 0 0
42.2718 14.746 0 0
43.2548 0 0 0
43.2548 0.983064 0 0
43.2548 1.96613 0 0
43.2548 2.94919 0 0
43.2548 3.93226 0 0
43.2548 4.91532 -0.00911402 0
43.2548 5.89838 -0.010646 0
43.2548 6.88145 -0.0038549 0
43.2548 7.86451 -0.0124937 0
43.2548 8.84758 -0.000598143 0
43.2548 9.83064 0 0
43.2548 10.8137 0 0
43.2548 11.7968 0 0
43.2548 12.7798 0 0
43.2548 13.7629 0 0
43.2548 14.746 0 0
44.2379 0 0 0
44.2379 0.983064 -0.00981941 0
44.2379 1.96613 -0.00377639 0
44.2379 2.94919 0 0
44.2379 3.93226 0 0
44.2379 4.91532 -0.0068449 0
44.2379 5.89838 -0.0103207 0
44.2379 6.88145 -0.0137476 0
44.2379 7.86451 -0.0139472 0
44.2379 8.84758 -1.48195e-05 0
44.2379 9.83064 0 0
44.2379 10.8137 0 0
44.2379 11.7968 0 0
44.2379 12.7798 0 0
44.2379 13.7629 0 0
44.2379 14.746 0 0
45.2209 0 0 0
45.2209 0.983064 -0.00331282 0
45.2209 1.96613 -0.00415446 0
45.2209 2.94919 0 0
45.2209 3.93226 0 0
45.2209 4.91532 0 0
45.2209 5.89838 0 0
45.2209 6.88145 0 0
45.2209 7.86451 -0.00295215 0
45.2209 8.84758 -3.13678e-06 0
45.2209 9.83064 0 0
45.2209 10.8137 0 0
45.2209 11.7968 0 0
45.2209 12.7798 0 0
45.2209 13.7629 0 0
45.2209 14.746 0 0
46.204 0 0 0
46.204 0.983064 -0.00281537 0
46.204 1.96613 -0.00995615 0
46.204 2.94919 0 0
46.204 3.93226 0 0
46.204 4.91532 -0.00370986 0
46.204 5.89838 -0.00950678 0
46.204 6.88145 0 0
46.204 7.86451 0 0
46.204 8.84758 0 0
46.204 9.83064 0 0
46.204 10.8137 0 0
46.204 11.7968 0 0
46.204 12.7798 0 0
46.204 13.7629 0 0
46.204 14.746 0 0
47.1871 0 0 0
47.1871 0.983064 -0.0114724 0
47.1871 1.96613 -0.000499927 0
47.1871 2.94919 0 0
47.1871 3.93226 0 0
47.1871 4.91532 -0.00103876 0
47.1871 5.89838 -0.0026619 0
47.1871 6.88145 0 0
47.1871 7.86451 0 0
47.1871 8.84758 0 0
47.1871 9.83064 0 0
47.1871 10.8137 0 0
47.1871 11.7968 0 0
47.1871 12.7798 0 0
47.1871 13.7629 0 0
47.1871 14.746 0 0
48.1701 0 0 0
48.1701 0.983064 -0.00801312 0
48.1701 1.96613 -0.00999474 0
48.1701 2.94919 0 0
48.1701 3.93226 0 0
48.1701 4.91532 0 0
48.1701 5.89838 0 0
48.1701 6.88145 0 0
48.1701 7.86451 0 0
48.1701 8.84758 -0.0125502 0
48.1701 9.83064 -0.00186502 0
48.1701 10.8137 0 0
48.1701 11.7968 0 0
48.1701 12.7798 0 0
48.1701 13.7629 0 0
48.1701 14.746 0 0
49.1532 0 -0.00743443 0
49.1532 0.983064 -0.00376038 0
49.1532 1.96613 -0.0138557 0
49.1532 2.94919 0 0
49.1532 3.93226 0 0
49.1532 4.91532 -0.00111278 0
49.1532 5.89838 -0.00457288 0
49.1532 6.88145 0 0
49.1532 7.86451 0 0
49.1532 8.84758 -0.0021784 0
49.1532 9.83064 -0.000323722 0
49.1532 10.8137 0 0
49.1532 11.7968 0 0
49.1532 12.7798 0 0
49.1532 13.7629 0 0
49.1532 14.746 0 0
50.1363 0 -0.00917373 0
50.1363 0.983064 -0.000812899 0
50.1363 1.96613 -0.00265184 0
50.1363 2.94919 0 0
50.1363 3.93226 0 0
50.1363 4.91532 -0.00219823 0
50.1363 5.89838 -0.00903341 0
50.1363 6.88145 0 0
50.1363 7.86451 0 0
50.1363 8.84758 0 0
50.1363 9.83064 0 0
50.1363 10.8137 -0.0012199 0
50.1363 11.7968 -0.00237138 0
